Name,Brand,SKU,MPN,base_price,MSRP,Image
ZLINE Autograph Edition 24 in. 2.8 cu. ft. Legacy Dual Fuel Range with 4 Burner Gas Cooktop and Electric Convection Oven in Satin Stainless Steel with White Matte Door and Champagne Bronze Accents (RASZ-WM-24-CB) [Color: Matte Black],Zline Kitchen And Bath,RASZWM24MB,RASZWM24MB,3499.95,,https://images.webfronts.com/cache/frhlaczylhgf.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE Autograph Edition 36 in. 4.6 cu. ft. Legacy Dual Fuel Range with 6 Burner Gas Cooktop and Electric Convection Oven [Color: Champagne Bronze],Zline Kitchen And Bath,RAZWM36CB,RAZWM36CB,3464.90,3849.95,https://images.webfronts.com/cache/frnzigaafrgy.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
ZLINE 24 in. 2.8 cu. ft. Legacy Dual Fuel Range with 4 Burner Gas Cooktop and Electric Convection Oven in Stainless Steel with Satin Stainless Steel Door (RA-SN-24) [Color: Stainless Steel],Zline Kitchen And Bath,RA24,RA24,1799.90,1999.95,https://images.webfronts.com/cache/frptvoligupf.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE 30 in. 4.0 cu. ft. Legacy Dual Fuel Range with 4 Burner Gas Cooktop and Electric Convection Oven in Stainless Steel with Satin Stainless Steel Door (RA-SN-30) [Color: Stainless Steel With Brass Burners],Zline Kitchen And Bath,RABR30,RABR30,2429.90,2699.95,https://images.webfronts.com/cache/frwwsguubcod.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE 24 in. 2.8 cu. ft. Legacy Dual Fuel Range with 4 Burner Gas Cooktop and Electric Convection Oven in Satin Stainless Steel (RAS-SN-24) [Color: DuraSnow With Brass Burners],Zline Kitchen And Bath,RASSNBR24,RASSNBR24,2499.95,,https://images.webfronts.com/cache/frwkfvcbpuwu.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"Pro-Style® 30"" Dual -Fuel Range Pro Style Stainless",Jennair,JDS1450FP,JDS1450FP,2599.99,,https://images.webfronts.com/cache/megmhcfemsja.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"30"" Gas Range with No Preheat and Air Fry",Frigidaire,PCFG3080AF,PCFG3080AF,2699.99,3349.99,https://images.webfronts.com/cache/frztiasnyoex.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"30"" Gas Range - White",Verona,VEFSGG304NW,VEFSGG304NW,2749.99,4099.0,https://images.webfronts.com/cache/metyjassarmr.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE Autograph Edition 24 in. 2.8 cu. ft. Legacy Dual Fuel Range with 4 Burner Gas Cooktop and Electric Convection Oven in Stainless Steel [Color: Champagne Bronze Accents],Zline Kitchen And Bath,RAZ24CB,RAZ24CB,2879.90,3199.95,https://images.webfronts.com/cache/frrsbbrdgeng.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
ZLINE 30 in. 4.0 cu. ft. Legacy Dual Fuel Range with 4 Burner Gas Cooktop and Electric Convection Oven in Satin Stainless Steel and Blue Matte Door (RAS-BM-30) [Color: DuraSnow Stainless Steel with Brass Burners],Zline Kitchen And Bath,RASSNBR30,RASSNBR30,2899.95,,https://images.webfronts.com/cache/frlgrqfyiarr.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"ZLINE Autograph Edition 30"" 4.0 cu. ft. Dual Fuel Range with Gas Stove and Electric Oven in Stainless Steel with Accents (RAZ-30) [Color: Champagne Bronze]",Zline Kitchen And Bath,RAZ30CB,RAZ30CB,2969.90,3299.95,https://images.webfronts.com/cache/frufdqznqmmq.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
ZLINE 36 in. 4.6 cu. ft. Legacy Dual Fuel Range with Gas Cooktop and Electric Convection Oven in Stainless Steel with 6 Brass Burners (RA-BR-36),Zline Kitchen And Bath,RABR36,RABR36,2969.90,3299.95,https://images.webfronts.com/cache/frmokqapoaej.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"Prestige 36"" Dual Fuel Single Oven Range - Stainless Steel",Verona,VPFSGE365SS,VPFSGE365SS,2999.99,3999.0,https://images.webfronts.com/cache/meaasmoajxlv.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"30"" Gas Range, Silver Stainless Steel, Liquid Propane/High Altitude",Dacor,HGR30PSLPH,HGR30PSLPH,2999.99,3999.0,https://images.webfronts.com/cache/frpjctjvrger.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE Autograph Edition 30 in. 4.0 cu. ft. Dual Fuel Range with Gas Stove and Electric Oven in Stainless Steel with White Matte Door and Accents (RAZ-WM-30) [Color: Champagne Bronze],Zline Kitchen And Bath,RAZWM30CB,RAZWM30CB,3014.90,3349.95,https://images.webfronts.com/cache/frjrqnjvplbx.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE 36 in. 4.6 cu. ft. Legacy Dual Fuel Range with 6 Burner Gas Cooktop and Electric Convection Oven in Satin Stainless Steel and Blue Matte Door (RAS-BM-36) [Color: DuraSnow Stainless Steel with Brass Burners],Zline Kitchen And Bath,RASSNBR36,RASSNBR36,3149.96,3499.95,https://images.webfronts.com/cache/frmcadrnhpfv.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE Autograph Edition 30 in. 4.0 cu. ft. Legacy Dual Fuel Range with 4 Burner Gas Cooktop and Electric Convection Oven in Satin Stainless Steel with White Matte Door and Champagne Bronze Accents (RASZ-WM-30-CB) [Color: Gold],Zline Kitchen And Bath,RASZWM30G,RASZWM30G,3194.90,3549.95,https://images.webfronts.com/cache/frggddaqxeow.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE Autograph Edition 24 in. 2.8 cu. ft. Legacy Dual Fuel Range with 4 Burner Gas Cooktop and Electric Convection Oven in Satin Stainless Steel and Champagne Bronze Accents (RASZ-SN-24-CB) [Color: Matte Black],Zline Kitchen And Bath,RASZSN24MB,RASZSN24MB,3299.95,,https://images.webfronts.com/cache/frzjopiyzjyz.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
ZLINE Autograph Edition 24 in. 2.8 cu. ft. Legacy Dual Fuel Range with 4 Burner Gas Cooktop and Electric Convection Oven in Stainless Steel [Color: Matte Black],Zline Kitchen And Bath,RAZWM24MB,RAZWM24MB,3299.95,,https://images.webfronts.com/cache/frztbgypzrzg.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
ZLINE Autograph Edition 36 in. 4.6 cu. ft. Legacy Dual Fuel Range with 6 Burner Gas Cooktop and Electric Convection Oven [Color: Matte Black],Zline Kitchen And Bath,RAZ36MB,RAZ36MB,3464.90,3849.95,https://images.webfronts.com/cache/frtcvfrpfmvi.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE Autograph Edition 36 in. 4.6 cu. ft. Legacy Dual Fuel Range with 6 Burner Gas Cooktop and Electric Convection Oven [Color: Champagne Bronze],Zline Kitchen And Bath,RAZWM36CB,RAZWM36CB,3464.90,3849.95,https://images.webfronts.com/cache/frnzigaafrgy.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
LG SIGNATURE 7.3 cu.ft. Smart wi-fi Enabled Dual Fuel Double Oven Range with ProBake Convection®,Lg,LUTD4919SN,LUTD4919SN,3499.00,4069.0,https://images.webfronts.com/cache/frhhfuyalafo.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE Autograph Edition 30 in. 4.0 cu. ft. Legacy Dual Fuel Range with 4 Burner Gas Cooktop and Electric Convection Oven in Satin Stainless Steel and Champagne Bronze Accents (RASZ-SN-30-CB) [Color: Champagne Bronze],Zline Kitchen And Bath,RASZSN30CB,RASZSN30CB,3499.90,3499.95,https://images.webfronts.com/cache/fruqpybgbdny.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE Autograph Edition 24 in. 2.8 cu. ft. Legacy Dual Fuel Range with 4 Burner Gas Cooktop and Electric Convection Oven in Satin Stainless Steel with White Matte Door and Champagne Bronze Accents (RASZ-WM-24-CB) [Color: Matte Black],Zline Kitchen And Bath,RASZWM24MB,RASZWM24MB,3499.95,,https://images.webfronts.com/cache/frhlaczylhgf.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"Designer 36"" Gas Single Oven Range - Stainless Steel",Verona,VDFSGG365SS,VDFSGG365SS,3499.99,4849.0,https://images.webfronts.com/cache/mewhbvbindse.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"ZLINE Autograph Edition 30"" 4.0 cu. ft. Dual Fuel Range with Gas Stove and Electric Oven in Black Stainless Steel with Accents (RABZ-30) [Color: Champagne Bronze]",Zline Kitchen And Bath,RABZ30CB,RABZ30CB,3599.90,3999.95,https://images.webfronts.com/cache/frxlalznrbyt.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE Autograph Edition 36 in. 4.6 cu. ft. Legacy Dual Fuel Range with 6 Burner Gas Cooktop and Electric Convection Oven in Satin Stainless Steel and Champagne Bronze Accents (RASZ-SN-36-CB) [Color: Champagne Bronze],Zline Kitchen And Bath,RASZSN36CB,RASZSN36CB,3599.90,3999.95,https://images.webfronts.com/cache/frreucprglzm.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE Autograph Edition 36 in. 4.6 cu. ft. Legacy Dual Fuel Range with 6 Burner Gas Cooktop and Electric Convection Oven in Satin Stainless Steel with White Matte Door and Champagne Bronze Accents (RASZ-WM-36-CB) [Color: Gold],Zline Kitchen And Bath,RASZWM36G,RASZWM36G,3644.90,4049.95,https://images.webfronts.com/cache/frzdjpacayfq.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"Prestige 36"" Dual Fuel Double Oven Range - Stainless Steel",Verona,VPFSGE365DSS,VPFSGE365DSS,3699.99,4949.0,https://images.webfronts.com/cache/megkmebbtcsr.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"Master 24"" Range All Gas SS",Bertazzoni,MAS244GASXVLP,MAS244GASXVLP,3815.00,,https://images.webfronts.com/cache/meexpbmtjwjw.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"24 inch All Gas Range, 4 Burners Stainless Steel",Bertazzoni,MAS244GASXV,MAS244GASXV,3815.00,,https://images.webfronts.com/cache/meclfdqvjggg.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"24 inch All Gas Range, 4 Burners Stainless Steel",Bertazzoni,PRO244GASXV,PRO244GASXV,3815.00,,https://images.webfronts.com/cache/mepofhbherbe.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"24"" Professional Range All Gas SS",Bertazzoni,PRO244GASXVLP,PRO244GASXVLP,3815.00,,https://images.webfronts.com/cache/megfdeulkwwj.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
30-inch Gas Slide-in Oven Range,Signature Kitchen Suite,UPSG3014ST,UPSG3014ST,3999.00,,https://images.webfronts.com/cache/frzcgdhkjwga.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"30 inch Dual Fuel Range, 5 Burners, Electric Oven Stainless Steel",Bertazzoni,PRO305DFMXV,PRO305DFMXV,3999.99,5335.0,https://images.webfronts.com/cache/meongajorbio.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
KitchenAid® 30'' Smart Commercial-Style Gas Range with 4 Burners,Kitchenaid,KFGC500JSS,KFGC500JSS,4138.99,4599.99,https://images.webfronts.com/cache/meiguxfownau.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"Gas Pro Range, Silver Stainless Steel, Liquid Propane",Dacor,HGPR30SLP,HGPR30SLP,4199.99,4999.0,https://images.webfronts.com/cache/frysparwglua.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"Gas Pro Range, Silver Stainless Steel, Natural Gas - Special Buy",Dacor,HGPR36SNG,HGPR36SNG,4299.99,6299.0,https://images.webfronts.com/cache/frijtppvejwq.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
ZLINE Autograph Edition 36 in. 4.6 cu. ft. Legacy Dual Fuel Range with 6 Burner Gas Cooktop and Electric Convection Oven [Color: Champagne Bronze],Zline Kitchen And Bath,RABZ36CB,RABZ36CB,4399.95,4499.95,https://images.webfronts.com/cache/frrxciputilg.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"30"" Gas Range, Silver Stainless Steel, Natural Gas",Dacor,HGR30PSNG,HGR30PSNG,4499.00,,https://images.webfronts.com/cache/frfyyhqejlqq.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"Dual Fuel Pro Range, Silver Stainless Steel, Liquid Propane",Dacor,HDPR36SLP,HDPR36SLP,4599.00,8299.0,https://images.webfronts.com/cache/frygopvjvcpa.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36 inch Dual Fuel Range, 5 Burner, Electric Oven Nero Matt",Bertazzoni,MAST365DFMNEE,MAST365DFMNEE,4849.00,,https://images.webfronts.com/cache/mecxuuleawtb.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"Pro-Style® 30"" Dual-Fuel Range with MultiMode® Convection",Jennair,JDRP430WP,JDRP430WP,4860.99,,https://images.webfronts.com/cache/frslikrtyuty.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"Prestige 36"" Gas Single Oven Range - White",Verona,VPFSGG365W,VPFSGG365W,4899.00,,https://images.webfronts.com/cache/meukhtjwsexi.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36"" Pro Dual-Fuel Steam Range, Silver Stainless Steel, Liquid Propane/High Altitude",Dacor,DOP36M94DAS,DOP36M94DAS,4899.00,9799.0,https://images.webfronts.com/cache/frnmaaaapefn.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36"" Pro Dual-Fuel Steam Range, Graphite Stainless Steel, Liquid Propane/High Altitude",Dacor,DOP36M94DAM,DOP36M94DAM,4999.00,10199.0,https://images.webfronts.com/cache/frwygxledsll.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"Dual Fuel Pro Range, Silver Stainless Steel, Natural Gas",Dacor,HDPR36SNG,HDPR36SNG,5000.00,8299.0,https://images.webfronts.com/cache/frucreibbtyd.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"30"" Open Burner Gas Range - VGIC5302 Viking 5 Series",Viking,VGIC53024BSS,VGIC53024BSS,5099.00,5459.0,https://images.webfronts.com/cache/frglxofvytxg.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"30"" Open Burner Gas Range - VGIC5302 Viking 5 Series",Viking,VGIC53024BSSLP,VGIC53024BSSLP,5099.00,5459.0,https://images.webfronts.com/cache/frglxofvytxg.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"RISE™ 30"" Gas Professional Range",Jennair,JGRP430HL,JGRP430HL,5099.99,,https://images.webfronts.com/cache/mekkhbofspxk.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
KitchenAid® 30'' Smart Commercial-Style Dual Fuel Range with 4 Burners,Kitchenaid,KFDC500JSS,KFDC500JSS,5128.99,5699.99,https://images.webfronts.com/cache/merkgmhaqoxl.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"Renaissance 30"" Free-Standing Dual-Fuel Range, in Stainless Steel with Chrome Trim, Natural Gas",Dacor,ER30DSRSCHNG,ER30DSRSCHNG,5274.99,,https://images.webfronts.com/cache/frlnboawtany.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE 48 in. 6.0 cu. ft. Legacy Dual Fuel Range with Gas Cooktop and 2 Electric Ovens in Stainless Steel with 6 Brass Burners (RA-BR-48),Zline Kitchen And Bath,RABR48,RABR48,5309.90,5899.95,https://images.webfronts.com/cache/frajefxezexh.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"Master 30"" Range All Gas SS",Bertazzoni,MAS305GASXVLP,MAS305GASXVLP,5335.00,,https://images.webfronts.com/cache/megboharijmh.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"30 inch All Gas Range, 5 Burners Stainless Steel",Bertazzoni,MAS305GASXV,MAS305GASXV,5335.00,,https://images.webfronts.com/cache/mejfbbbpmsar.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
ZLINE 48 in. 6.0 cu. ft. Legacy Dual Fuel Range with 7 Burner Gas Cooktop and 2 Electric Ovens in Satin Stainless Steel and White Matte Doors (RAS-WM-48) [Color: DuraSnow Stainless Steel with Brass Burners],Zline Kitchen And Bath,RASSNBR48,RASSNBR48,5489.90,6099.95,https://images.webfronts.com/cache/frttpzwjyhzw.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"ILVE UP30WMPSSLP Professional Plus II 30 inch Dual Fuel Range (Liquid Propane, Triple Glass Door, Stainless Steel)",Ilve,UP30WMPSSLP,UP30WMPSSLP,5550.00,,https://images.webfronts.com/cache/frdfdksedoyj.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"ILVE UP30WMPSS Professional Plus II 30 inch Dual Fuel Range (Natural Gas, Triple Glass Door, Stainless Steel)",Ilve,UP30WMPSS,UP30WMPSS,5550.00,,https://images.webfronts.com/cache/frunabxycacb.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"30"" Sealed Burner Gas Range - VGR530 Viking 5 Series",Viking,VGR5304BSSBB,VGR5304BSSBB,5572.00,6699.0,https://images.webfronts.com/cache/frjkcqsbzttu.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE Autograph Edition 48 in. 6.0 cu. ft. Legacy Dual Fuel Range with 7 Burner Gas Cooktop and 2 Electric Ovens [Color: Gold],Zline Kitchen And Bath,RAZWM48G,RAZWM48G,5669.90,6299.95,https://images.webfronts.com/cache/frtaeelnslnr.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
ZLINE Autograph Edition 48 in. 6.0 cu. ft. Legacy Dual Fuel Range with 7 Burner Gas Cooktop and 2 Electric Ovens in Stainless Steel and Polished Gold Accents (RAZ-48-G),Zline Kitchen And Bath,RAZ48G,RAZ48G,5669.96,6299.95,https://images.webfronts.com/cache/frjjosyhqqcv.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"Monogram 30"" All Gas Professional Range with 4 Burners",Monogram,ZGP304NTSS,ZGP304NTSS,5700.00,6270.0,https://images.webfronts.com/cache/frrxtyvxpcmy.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"30"" Sealed Burner Gas Range - VGR530 Viking 5 Series",Viking,VGR5304BSSLP,VGR5304BSSLP,5749.00,6149.0,https://images.webfronts.com/cache/frzquxnmqttb.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"36"" Heritage Gas Pro Range, Silver Stainless Steel, Natural Gas/High Altitude",Dacor,HGPR36SNGH,HGPR36SNGH,5799.00,,https://images.webfronts.com/cache/frdccwxdfwyq.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"30"" ALL GAS PRO RANGE",Fulgor Milano,F6PGR304S2,F6PGR304S2,5799.00,,https://images.webfronts.com/cache/frmclbxxnmek.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
KitchenAid® 36'' Smart Commercial-Style Gas Range with 6 Burners,Kitchenaid,KFGC506JSS,KFGC506JSS,5848.99,6499.99,https://images.webfronts.com/cache/meshcxblxpsq.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
ZLINE Autograph Edition 48 in. 6.0 cu. ft. Legacy Dual Fuel Range with 7 Burner Gas Cooktop and 2 Electric Ovens in Satin Stainless Steel with White Matte Doors and Champagne Bronze Accents (RASZ-WM-48-CB) [Color: Champagne Bronze],Zline Kitchen And Bath,RASZWM48CB,RASZWM48CB,5849.90,6499.95,https://images.webfronts.com/cache/frxcyexqsklz.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"ILVE UP36FWMPSSLP Professional Plus II 36 inch Dual Fuel Range (Liquid Propane, Triple Glass Door, Stainless Steel)",Ilve,UP36FWMPSSLP,UP36FWMPSSLP,5990.00,,https://images.webfronts.com/cache/frigjuibwjld.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"ILVE UP36FWMPSS Professional Plus II 36 inch Dual Fuel Range (Natural Gas, Triple Glass Door, Stainless Steel)",Ilve,UP36FWMPSS,UP36FWMPSS,5990.00,,https://images.webfronts.com/cache/frwymvatahwk.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"Monogram 36"" Dual-Fuel Professional Range with 4 Burners and Grill (Natural Gas)",Monogram,ZDP364NRNSS,ZDP364NRNSS,5999.97,8100.0,https://images.webfronts.com/cache/frcqvagbmxbu.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36"" Open Burner Gas Range - VGIC5362 Viking 5 Series",Viking,VGIC53626BSS,VGIC53626BSS,6099.00,6529.0,https://images.webfronts.com/cache/frjbbnmslsmi.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36"" Open Burner Gas Range - VGIC5362 Viking 5 Series",Viking,VGIC53626BSSLP,VGIC53626BSSLP,6099.00,6529.0,https://images.webfronts.com/cache/frjbbnmslsmi.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"Café™ 36"" Smart All-Gas Commercial-Style Range with 6 Burners (Natural Gas)",Cafe,CGY366P2TS1,CGY366P2TS1,6298.00,6999.0,https://images.webfronts.com/cache/frtlbrbznjpn.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
